"9","20180327_sample_6.SWC",4775,31,90,-0.004705492,3.39881191,119.9582463,24.95833333,90.86206897,244.7333333,219.775,3.237387085,9187717.233,5815034.019,109,65.21551443,59.98050338,41.973997,2.928538363,189.5527991,1.577709963,1.292199011,2.624227502,28.63851435,0.763211353,0.773874606,0.128779488,0.034918012,49,83.96453301,86.3472893,39.26052783,4.243297339,164.2868967,43.01579094,39.06583454,29.78335927,0,115.2982543,81.21078566,80.59837312,43.61610232,14.09040312,158.0495138,60,10,154.5924024,14,331.5701363,414.776027,141.3099082,6892.750915,2330,22,40,-0.009977588,3.422438619,71.7167382,19.5,65.52631579,117.25,97.75,2.637798154,2821548.622,2390734.227,45,75.75714138,59.98050338,48.01764907,12.54811977,189.5527991,1.374938672,1.306862885,0.236430183,2.239680853,0.74494706,0.765191216,0.107632043,0.446492186,18,81.5666143,85.75206429,40.91720434,4.243297339,148.1997116,42.55085568,45.41261792,27.30914691,4.666604314,85.65690567,90.01646632,87.0583231,45.65132073,17.20084716,164.537223,28,6,322.8706793,188.3481489,108.9263829,3409.071362,1465,18,240,0.006123198,0.737829011,227.5,159.5,229.2857143,273.1428571,113.6428571,2.765078487,1674225.971,1201400.839,41,55.13471648,57.6594881,34.73297788,0.07,130.5100951,1.28912453,1.279435673,0.170867401,1.850286969,0.788281305,0.78159459,0.098929525,0.540456706,20,84.87780104,87.01424708,39.86534637,5.178204615,164.2868967,50.94353159,50.47918884,24.75586952,8.179959139,90,55.04267203,48.98616772,38.98384325,14.09040312,118.0997385,21,7,310.9729228,171.2605554,111.7458255,2260.523376,780,9,50,-0.004738766,2.0642268,81.15384615,39.6,74.44444444,116.4,76.8,2.472727045,951388.5851,612853.3441,6,140303.4176,96654.3071,16,76.44726105,73.22543332,35.18793671,13.91889098,152.0150742,1.317874586,1.300743791,0.191626598,1.761879627,0.773596043,0.769000129,0.110299304,0.567575665,5,86.21770374,72.49499127,42.67703257,54.10575712,159.5308114,49.21502756,26.29424837,48.897879,1.077281197,115.2982543,59.19774758,59.19774758,NA,59.19774758,59.19774758,11,2,241.3589324,145.4698168,85.01592818,1223.156177
"10","20180410_sample_4.SWC",4145,33,30,-0.009804597,3.87606115,97.22891566,23.78787879,81.55172414,180.7142857,156.9264069,3.080819954,6547056.437,4476657.109,98,68.00838982,62.77985301,40.5718441,5.455682058,169.7061638,2.508620505,1.422048458,9.627307084,96.70515881,0.69180097,0.703210958,0.176091524,0.01034071,43,82.09142675,76.80051449,47.55055085,3.798288078,164.3171519,46.50948911,45.19291092,26.03482866,3.250463005,116.2177874,88.25752943,85.52765219,47.3538021,11.88636442,169.7290859,55,9,0,8,445.7980517,264.4543777,134.7698125,6605.650023,1690,26,30,-0.012575584,3.380983398,54.02366864,14.21428571,46.57894737,87.92857143,73.71428571,2.349715915,1442148.42,974425.5285,40,60.87529088,56.68408595,37.87347853,5.455682058,147.3771106,1.493560791,1.418399098,0.392512967,3.064281523,0.704480592,0.705025776,0.144675179,0.326340773,17,82.73123905,76.80051449,37.65881845,14.1963184,147.7625933,45.24842071,40.40726355,25.8794815,5.896158432,90.49131002,82.80031509,76.9305036,47.8670497,18.88674463,169.7290859,24,4,214.6561027,166.5793726,104.3270299,2435.011635,2435,19,100,-0.00359224,2.536457547,127.8688525,50.4,117.2222222,205.1428571,154.7428571,3.119209694,4364199.834,2959621.363,57,73.16909452,66.84470318,42.27803776,9.312836985,169.7061638,1.568372263,1.421705019,0.595323599,4.863625443,0.694858434,0.70338079,0.175262078,0.205607938,26,81.67308794,82.09931233,53.76311382,3.798288078,164.3171519,47.33403384,47.56967573,26.61386407,3.250463005,116.2177874,88.56890467,93.23888443,49.31770567,11.88636442,164.1682845,31,7,445.7980517,170.5126117,133.706325,4170.638388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
"11","20180410_sample_5.SWC",2935,20,70,-0.007309414,3.305062853,111.3945578,23.6,91.76470588,211.2,187.6,3.239920164,4491568.502,2159635.313,64,66.66931498,61.97971997,40.92739214,4.767258926,166.134462,4.924770049,1.274548787,28.68548448,230.814916,0.755209522,0.784591453,0.149801378,0.004332476,29,76.47664623,78.47699426,44.21217918,6.916158532,157.0685143,48.77536685,47.8187696,22.25169001,10.35759119,98.96383512,75.01409692,63.34357355,41.3705188,3.968505293,154.4016135,35,7,0,11,429.1948065,298.8869052,90.11273696,4194.690342,1130,14,50,-0.012774182,2.990162508,57.16814159,15.3,50.38461538,92.42857143,77.12857143,2.397606009,815396.1671,606084.85,26,62.06781125,56.24356854,40.67940034,4.767258926,150.602182,1.357094629,1.302281368,0.223671455,2.010184416,0.753508043,0.768007656,0.10672252,0.497466796,11,92.91520935,78.47699426,46.2210664,14.53541524,157.0685143,50.04281989,47.8187696,24.5749977,18.50428959,91.47199663,88.28941113,106.5761837,37.04862635,29.25006917,127.4728274,16,4,232.062919,189.0737854,72.46431281,1613.763092,1745,11,130,-0.001707638,1.978209033,149.7714286,63.57142857,138.5,241,177.4285714,3.2542446,2640064.749,1074153.453,37,69.75479054,64.10284178,41.90768357,7.352886128,166.134462,1.326646128,1.254793802,0.259654699,2.18172825,0.776699131,0.796943688,0.123381499,0.458352226,18,66.85414969,72.53552604,40.38571462,8.759561617,147.9533487,48.00081222,47.23500526,21.41478471,10.35759119,98.96383512,72.27889593,57.67482082,39.81426279,34.04553588,154.4016135,19,10,391.4471103,213.7099357,90.11273696,2580.92725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
"12","20180410_sample_6.SWC",3765,21,110,-0.003304835,2.957356237,147.6657825,31.30769231,121.4705882,296.625,265.3173077,3.44492206,12899062.6,3882625.623,64,82.25202327,77.87090036,51.21715343,16.01048073,209.3021511,2.31993142,1.256589417,7.769416124,63.44758895,0.759519747,0.795804904,0.161812562,0.01576104,29,81.00216327,68.82804297,43.66254699,3.851675273,161.8253615,47.94150693,46.11025416,37.28818108,0.945532285,167.4058926,93.74688105,98.97706681,46.39401273,28.84878217,155.9806899,35,5,210.5103411,9,348.6323986,558.2592539,175.4614568,4973.823872,2060,15,110,-0.003745761,2.635373599,109.1262136,31.77777778,105.3333333,173.4285714,141.6507937,3.018917138,3060485.654,1545925.827,34,81.51729688,70.39431117,50.62347685,16.01048073,202.1405418,1.310013459,1.27258028,0.19712053,1.916031688,0.778472249,0.785926384,0.105361337,0.521912036,15,83.29367394,68.82804297,46.17083393,7.97384227,161.8253615,43.97113791,46.77763342,32.45235389,0.945532285,117.2209127,95.9554104,88.77804127,46.70321258,32.25958702,155.9806899,20,5,331.5390998,291.7070668,112.694575,2771.588094,985,9,310,0.005025578,0.414726377,278.5858586,203,281.875,328.875,125.875,2.808245035,1015440.39,524010.4661,17,79.74131259,76.02388955,45.15462572,0.147648231,168.375471,1.210125272,1.163154165,0.151873389,1.510270275,0.837803038,0.859731264,0.097568529,0.662133141,8,75.73747176,64.00441146,33.17204875,50.4416486,147.6691221,34.56986755,29.20635417,21.85880237,6.158719829,72.74417136,68.68363628,68.68363628,56.33499094,28.84878217,108.5184904,9,4,259.4517614,173.3272469,121.0691102,1355.602314,520,8,30,-0.005758905,1.904085645,80.57692308,24,75,129,105,2.62028821,1357937.155,445138.1721,5,307457.2857,148449.8879,9,94.07038493,112.0890689,78.12105311,0.219317122,209.3021511,1.773667208,1.673281257,0.652057354,3.198125881,0.626367735,0.597628161,0.206514919,0.312683127,2,133.7443325,133.7443325,33.16886647,110.2904021,157.1982629,44.54007859,44.54007859,57.45273177,3.914862365,85.16529482,89.43564323,89.43564323,NA,89.43564323,89.43564323,7,2,246.7694398,210.9244637,146.2005231,846.6334644
"13","20180411_sample_1.SWC",4345,42,90,-0.011193705,4.033692624,85.44827586,21,74.86111111,153.1818182,132.1818182,2.898801081,5591896.195,4423012.591,96,69.5270014,68.24354651,45.50280952,4.676291832,185.2388442,4.322810043,1.391497967,28.02528616,276.032808,0.706196879,0.718669713,0.15345702,0.003622758,42,81.14753134,73.41253155,47.06454207,2.15604547,176.8398561,48.35470284,48.3324544,27.71709158,2.737156305,97.63612701,89.97228401,92.67791703,40.3302805,13.02728588,162.8462854,54,12,0,13,367.2353777,225.4207909,157.1289836,6610.566802,2160,28,70,-0.011483162,3.435538247,63.37962963,19.63636364,59.61538462,95.16666667,75.53030303,2.384407525,1522678.074,1221119.104,43,75.44791579,79.64461217,46.41796722,4.676291832,182.4846644,1.501775133,1.408953846,0.401607977,3.218815323,0.70079891,0.709746457,0.143187168,0.310673307,17,88.84477498,84.85583376,50.03924069,2.15604547,164.1020464,51.46487753,45.03363377,31.10587324,5.210673812,97.63612701,89.85781625,107.1751473,47.1514301,13.02728588,155.3798762,27,5,187.1871751,206.3559665,110.8646121,3244.260379,2145,19,90,-0.004506286,2.729746754,108.9302326,30.5,101.4705882,176.875,146.375,3.038716179,3068778.787,2561658.413,52,64.73666198,63.98404971,45.04304805,5.232380452,185.2388442,1.430396642,1.360279058,0.288568057,2.334039207,0.724171625,0.735167396,0.13018754,0.428441818,25,75.91340567,71.72428776,45.21384185,17.01860898,176.8398561,46.23978405,48.84029215,25.60944812,2.737156305,88.06465172,85.38231875,85.51731129,36.39252925,37.20614499,162.8462854,27,12,275.3000365,193.6873883,157.1289836,3366.306423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
"14","20180412_sample_4.SWC",2975,19,60,-0.004966552,3.051416191,116.0738255,31.38461538,100.6666667,200.1428571,168.7582418,3.131318477,5172291.11,3118842.774,70,65.17359421,58.0161296,40.75383618,4.500461368,192.6923845,2.214865419,1.309201375,6.850658261,58.53444887,0.749120507,0.763824884,0.15958497,0.017083957,32,76.51642108,71.18728018,37.31451441,14.89389138,152.599971,58.10797406,52.02656609,33.75306079,13.89967846,140.6651499,92.08762373,97.55892936,35.63144627,17.1982696,148.2426166,38,6,0,11,395.7287032,277.7179985,114.9435529,4506.56852,1380,15,70,-0.011533744,2.977429939,73.55072464,21.63636364,65.33333333,115.5,93.86363636,2.684320524,1767192.465,837433.8252,30,66.50531154,59.27554193,44.14461565,4.500461368,192.6923845,1.387350554,1.291938577,0.450579983,3.590158841,0.758698699,0.774041768,0.133303346,0.278539208,13,64.38252429,69.34806417,29.96347796,14.89389138,121.9827182,57.03480944,41.47412548,38.29654928,13.89967846,129.7008466,98.10944287,102.6391843,38.10138323,46.60226747,148.2426166,18,4,344.2418647,225.7714281,78.73448681,1995.159346,1575,14,200,0.003047999,1.349514085,154.556962,67,160,210.25,143.25,3.018994429,2595020.749,1588483.496,39,64.39510702,57.99165344,39.04043207,5.586687961,160.3979364,1.407323432,1.310205539,0.618048554,5.003192297,0.760522835,0.763239027,0.135551901,0.19987239,19,84.81856099,72.87930845,40.25353576,27.67472392,152.599971,58.84224458,58.70890556,31.35160679,18.60923203,140.6651499,85.20554471,97.55892936,34.13393261,17.1982696,118.9019845,20,10,265.9969521,277.7179985,114.9435529,2511.409174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
"15","20180417_sample_3.SWC",3535,26,60,-0.00808914,3.510182302,110.5367232,21.26315789,82.77777778,207.8181818,186.5550239,3.170322298,5577501.25,3087880.28,89,61.54196428,50.82434625,42.13638377,5.963296516,173.8984087,3.08290507,1.292914976,15.80246558,150.4498455,0.735456285,0.773446064,0.159042213,0.006646733,39,78.58639821,75.22634892,38.89562776,4.246419141,156.9891851,56.54646804,59.45880573,32.44929962,1.363927531,150.7819059,91.03909521,84.89622602,42.87492325,10.68823468,149.2070191,50,10,109.0537274,10,152.5967114,297.8652646,389.0777697,5307.607512,1630,20,40,-0.017934483,3.594285872,56.13496933,13.70588235,48.68421053,89.72727273,76.02139037,2.430514426,1381071.668,983334.3314,38,65.91361827,50.66286385,47.71766116,5.963296516,158.3481152,1.445454709,1.285114038,0.391989632,2.765702141,0.730169075,0.778148158,0.151210458,0.361571836,15,76.49789819,71.22172242,44.16994168,4.246419141,156.9891851,55.26073342,59.31417256,41.98302486,1.363927531,150.7819059,113.8800409,130.5763512,40.78177728,32.6147306,149.2070191,24,6,117.318838,168.1740257,256.1156543,2504.717494,1415,21,170,-0.004466302,2.558968174,187.9577465,130.3333333,181.3333333,234.5,104.1666667,2.79615419,1572751.551,1016436.904,36,57.40805756,51.22515561,39.16097914,0.634375082,173.8984087,1.327922718,1.289267647,0.224602759,1.89131187,0.771809793,0.775634237,0.115691697,0.528733529,17,72.74573779,74.31968376,31.08301235,7.867789889,117.6637448,52.39257457,59.45880573,26.00982234,8.479068718,83.88228837,73.26782457,72.09322473,41.6141504,10.68823468,120.3889714,19,6,107.0782531,135.4474725,389.0777697,2066.690072,370,7,70,-0.002716762,1.745617166,77.56756757,46.75,70.83333333,101,54.25,2.055353967,289893.7411,173770.2336,3,97339.03491,85443.77516,11,66.92726782,67.58773659,38.84302255,16.77437464,130.3663697,1.575057304,1.477123102,0.574597266,3.05306499,0.690609611,0.676991646,0.175936792,0.327539703,4,105.785404,122.6261476,54.17525485,27.01558296,150.8737378,67.95106194,68.04739888,24.19294127,40.63060047,95.07884953,108.9629355,108.9629355,NA,108.9629355,108.9629355,7,3,104.4426402,71.98724945,204.644263,736.199946
"16","20180424_sample_2.SWC",3865,25,60,-0.006439716,3.434514842,122.5322997,29.83333333,103,232.0909091,202.2575758,3.287931046,6012188.025,3485210.916,87,69.9121954,49.36914058,55.28640319,1.723091474,222.1188189,1.672419952,1.352959237,2.364039691,23.30309084,0.723465731,0.739120568,0.156617583,0.042912762,42,81.00894325,78.49478066,40.57332191,13.11066293,167.5803385,55.98941068,53.80406878,30.33314909,3.81413102,146.8867399,102.8947388,103.9450087,35.49696503,25.57993117,164.5394537,45,5,0,12,586.4576582,267.7050909,118.2528957,5996.818293,1130,16,60,-0.008778066,2.739736869,59.38053097,19.125,52.1875,95.28571429,76.16071429,2.404377511,928781.4022,555724.0857,28,63.85461516,44.06584635,50.19125299,1.723091474,174.4507445,1.48129302,1.377218742,0.346572839,2.419404654,0.70915899,0.72612067,0.155413159,0.413324823,13,85.85520689,95.46828013,46.75656669,13.11066293,167.5803385,66.01318436,65.90109466,22.58279194,33.53562173,113.1675707,103.5023369,103.1709537,32.29131256,54.15166238,164.5394537,16,4,219.1048137,216.3682047,64.82116046,1787.929224,2715,15,130,-0.002881848,2.579126648,149.5955882,49.2,139.2857143,243.1111111,193.9111111,3.324114133,4165350.171,2446238.819,57,73.8401591,49.36914058,57.9745498,2.051487265,222.1188189,1.398219135,1.349929782,0.25937161,2.025902996,0.737971892,0.740779271,0.127602931,0.493607049,28,76.52159469,74.00799473,36.75061295,23.02728143,160.5259944,50.9984588,43.61566941,33.09945871,3.81413102,146.8867399,86.14120836,86.24349427,32.85673882,25.57993117,129.1466754,29,10,586.4576582,193.6301252,118.2528957,4208.889069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
"17","20180424_sample_3.SWC",3635,32,60,-0.007898091,3.550385965,100.4945055,27.57894737,83.33333333,192,164.4210526,3.075265582,8494142.149,4648938.915,77,68.72743409,62.41788121,51.26340351,0.104403065,192.3316036,1.76713606,1.104837005,4.431203261,40.03924037,0.820523732,0.905110886,0.181942454,0.024975499,34,70.39877208,65.40982652,46.59930987,2.574955679,175.1858776,29.52578612,19.96363856,33.43142559,0.770058194,167.8177021,101.0146781,100.1177102,52.07753415,1.861344187,177.1641846,43,8,63.21705118,9,172.2030472,350.8378888,361.940418,5156.306654,1980,22,50,-0.005739969,3.042200242,68.58585859,21.05882353,60.55555556,109.4666667,88.40784314,2.543987684,2677273.622,2034407.452,36,77.45676464,69.0185536,59.13988207,5.060777168,192.3316036,1.329182123,1.208350471,0.347794105,2.577506213,0.792471355,0.828105993,0.163851551,0.387971907,15,72.83627163,63.7040347,45.58096616,2.574955679,157.005937,26.64836854,20.32079876,23.33009603,4.158529715,73.95073483,105.9711614,95.47641109,61.4330995,1.861344187,174.2313541,22,5,166.8262643,173.3388298,243.9356016,2788.443527,1095,9,170,0.0003911,1.625508983,169.8181818,93.33333333,168.8888889,227.1428571,133.8095238,2.958464981,1894166.336,1123861.477,21,79.53691665,74.84716443,46.41268977,0.21026025,172.2865962,1.282199073,1.099493521,0.390855323,2.43204016,0.827927911,0.909509679,0.169917875,0.411177421,10,62.00718008,39.6790526,51.90392494,15.88397409,139.3961985,38.17710346,25.83628467,46.35788594,12.64717906,167.8177021,100.9554858,117.5901128,50.43256433,47.39950063,157.5466554,11,5,160.9453989,173.2614006,325.9062422,1670.27525,490,8,60,-0.004785768,1.862458977,84.69387755,41.8,75,130.5,88.7,2.483487006,484956.6159,285456.5235,3,70010.57221,33538.50639,15,46.50585849,39.73414275,28.42746909,0.104403065,96.18528322,1.157244178,1.070398048,0.18190985,1.562073085,0.881894572,0.934231898,0.121799261,0.640174912,7,82.65375157,86.41487469,48.98890581,29.93035975,175.1858776,34.17452747,18.58935023,35.74079081,0.770058194,101.2345475,104.0216359,116.916605,36.77846929,51.77420671,130.4791269,10,3,94.3571855,129.6349486,205.1019172,697.5878773
"18","20180425_sample_2.SWC",3865,32,80,-0.004676758,3.119888603,121.4470284,33.5,89.51612903,250.375,216.875,3.181161714,6838968.644,3759251.128,96,61.40920286,51.08078136,40.58284109,2.076013661,222.1502996,2.021060056,1.329335365,5.871903335,58.84400026,0.727446664,0.75226159,0.154473167,0.016994086,44,76.23217837,76.26912179,41.45968567,10.8168434,159.5385799,54.57175106,49.14504785,34.22953174,4.081248917,147.9259819,93.05658656,92.19180231,40.26301716,38.82532711,166.8224992,52,4,150.6181927,9,276.0994191,417.2204047,127.7439384,5703.888471,1810,24,70,-0.007058905,2.943911292,69.44751381,25.08333333,65.20833333,101.9,76.81666667,2.444460563,1821376.209,1185708.775,46,55.43125779,54.32154397,32.5950298,3.044337457,116.6235494,1.457286659,1.323643139,0.438052348,3.726343521,0.725126005,0.755492274,0.145769774,0.268359585,21,61.89566065,55.12299284,38.15770412,10.8168434,132.960921,48.42424378,47.10233392,36.54547541,4.081248917,124.1634242,98.30898637,95.06168713,35.58470492,56.25412723,151.5911691,26,6,240.3857556,246.9659359,112.3944297,2549.837858,1145,13,230,0.003630381,0.999590791,230.3478261,155,230.5555556,279.5454545,124.5454545,2.826856184,1503545.663,1042870.362,25,76.70414599,85.01753337,52.18859999,0.107703296,222.1502996,1.377489872,1.273195469,0.348981584,2.522764168,0.7611382,0.785425353,0.150678163,0.396390599,12,82.75396979,86.69167647,43.45827153,19.81867177,140.3349841,54.18123724,39.11893675,35.73898034,8.362652816,147.9259819,91.5482694,91.5482694,NA,91.5482694,91.5482694,13,5,276.0994191,183.2827077,99.65445073,1917.60365,780,11,90,-0.002246697,1.967281417,93.07692308,46,89.09090909,127,81,2.474564698,871734.6637,404296.4352,3,183102.5988,142666.2927,21,58.87842678,42.67192069,42.6927147,6.639238394,147.533782,1.402671599,1.407256434,0.212606228,1.860309586,0.727423968,0.710602543,0.10170245,0.537544937,8,100.9754762,104.2509561,42.8760221,36.42355897,159.5385799,68.93420076,78.45145146,18.59548967,38.04530871,84.98896874,53.46248562,53.46248562,10.16342447,46.27585926,60.64911198,13,4,222.8955909,144.5118044,101.3428045,1236.446962
"19","20180426_sample_3.SWC",4225,49,80,-0.010844901,3.923142157,76.69811321,24.38461538,66.81818182,131,106.6153846,2.698986617,3680086.05,2535252.808,112,57.32967175,47.62729671,36.45113722,1.109774549,151.3414836,2.072634283,1.326532323,6.894820402,74.20105373,0.733999957,0.753845267,0.147416472,0.013476898,49,76.58172859,76.11160964,39.09660664,5.141497321,173.9257226,66.55074737,60.46121774,33.23229605,6.296818719,149.3899166,85.9011579,76.34470672,40.73728072,36.67629353,151.608368,63,10,121.4426704,10,231.2472709,301.7653687,128.2201934,6260.874619,2780,38,50,-0.00435562,3.301246813,63.20143885,22.52173913,58.48484848,93.42857143,70.9068323,2.345613008,1769200.605,1431391.859,70,58.80970109,49.00472481,36.53436346,1.109774549,148.901543,1.457968473,1.336821065,0.59104189,5.796947964,0.7309515,0.748045138,0.1367196,0.172504567,30,73.95590777,70.517558,42.04736716,5.141497321,173.9257226,75.04298593,66.9916765,34.85321028,11.60151153,149.3899166,85.3124232,63.30723585,48.07746004,36.67629353,151.939223,41,6,228.5802099,187.4874448,85.66531245,4116.679076,715,10,170,0.003449394,1.310036346,141.0958904,85.75,140.8333333,181.4,95.65,2.568128549,375046.0211,272111.6422,21,52.37304575,46.82344629,35.19774997,0.354393202,151.3414836,1.275480645,1.276445183,0.134110454,1.484939608,0.792306362,0.783425731,0.083025677,0.67342806,10,76.78194596,79.39031252,30.00202073,9.908678271,124.5571426,55.22073869,62.86888094,31.91009948,6.296818719,94.87970005,87.30814123,87.30814123,58.28316059,46.09572315,128.5205593,11,5,195.825732,130.881631,77.01344825,1099.833961,630,11,60,-0.000715759,1.632014586,69.52380952,32.16666667,63.88888889,97.83333333,65.66666667,2.322041574,374215.7413,294525.1655,4,107824.1459,82596.97124,15,69.62410547,70.97145362,39.32069277,6.862086896,133.364937,1.446612985,1.411159077,0.277868315,2.043911648,0.714137789,0.70863733,0.129792101,0.489257939,6,84.38048794,88.89103051,50.52093241,22.91346919,158.7490392,52.67057743,58.22266255,17.37064644,28.47152989,70.92989466,121.5448577,121.5448577,33.67270901,97.73465686,145.3550586,11,2,193.6442905,113.7165934,54.3315244,1044.361582
"20","20180426_sample_7.SWC",1975,16,60,-0.0049229,2.475468069,115.7575758,18.90909091,73.33333333,292,273.0909091,3.280035525,4905212.453,1103743.452,31,93.63830366,58.73054484,94.55296626,3.712561852,457.6664405,7.785183578,1.349701394,35.67599736,200.0100704,0.717755032,0.740904621,0.171095347,0.004999748,12,86.31854258,85.9530144,44.19462623,5.363228498,143.9577194,40.93427547,34.34364264,28.31550041,8.752433099,98.92470345,79.1038005,67.9995081,48.77129215,33.07540354,143.4240978,19,6,498.1894202,6,288.3507656,547.4207292,91.29473565,2363.364861,890,10,60,-0.013030308,2.798502354,59.88764045,12.11111111,52.5,100.3333333,88.22222222,2.5477946,642254.0519,343265.839,14,92.11988079,114.7790781,62.95253695,16.87556122,227.621873,1.434514228,1.363176977,0.215888268,1.809170012,0.711883932,0.733652158,0.107034746,0.55273965,5,73.98097976,79.38607726,49.65144722,5.363228498,143.9577194,48.7425725,59.01046738,23.94820389,22.34591834,72.55378339,76.6090694,84.45810083,19.34608844,54.57197057,90.79713681,10,2,264.0475979,176.2910847,83.29670539,1289.678331,105,2,400,-0.00144809,1.53303919,419.0909091,390.5,412.5,439.5,49,1.893788232,12587.93324,11236.44204,5,33.22448304,25.02276797,24.22374242,1.110164084,58.73054484,1.212526591,1.152166699,0.225551176,1.58979143,0.844825012,0.867929962,0.136036175,0.629013329,2,124.3742379,124.3742379,19.79075192,110.380063,138.3684128,26.0294989,26.0294989,20.15362202,11.7787361,40.2802617,NA,NA,NA,NA,NA,3,2,52.10451262,65.52889291,21.38835243,166.1224152,560,6,100,-0.00350412,1.742044013,89.10714286,33.2,80,147,113.8,2.726098211,587942.7482,196763.0458,3,164177.9424,120273.5684,7,129.6520164,137.9839268,84.53458545,29.43160067,263.0661516,1.525433794,1.474160617,0.321348289,2.167539915,0.677393649,0.678352134,0.12351638,0.461352519,3,56.87778365,46.76564613,30.55952336,32.65599432,91.21171049,46.75304722,28.40702359,45.8401119,12.92741461,98.92470345,NA,NA,NA,NA,NA,6,2,288.3507656,88.2256264,88.52416868,907.5641146
